-30,50,35,-30,50,30,9, Frontal Lobe, Superior Frontal Gyrus
-25,-80,20,-25,-77,22,18, Occipital Lobe, Cuneus
40,-30,35,40,-27,34,2, Parietal Lobe, Postcentral Gyrus
-40,20,-30,-40,18,-26,38, Temporal Lobe, Superior Temporal Gyrus
-25,45,30,-25,45,25,10, Frontal Lobe, Superior Frontal Gyrus
-35,25,35,-35,26,31,9, Frontal Lobe, Middle Frontal Gyrus
10,-95,0,10,-92,5,17, Occipital Lobe, Cuneus
5,-95,-5,5,-92,0,17, Occipital Lobe, Lingual Gyrus
-20,-75,10,-20,-72,13,17, Occipital Lobe, Cuneus
25,-80,-15,25,-78,-9,18, Occipital Lobe, Lingual Gyrus
10,-90,-20,10,-88,-12,18, Occipital Lobe, Lingual Gyrus
-40,-25,-20,-40,-25,-16,20, Temporal Lobe, Fusiform Gyrus
-55,-70,25,-54,-67,26,39, Temporal Lobe, Middle Temporal Gyrus
20,-20,-20,20,-20,-16,28, Limbic Lobe, Parahippocampal Gyrus
-35,-10,20,-35,-9,19,13, Sub-lobar, Insula
-20,-25,-20,-20,-25,-16,35, Limbic Lobe, Parahippocampal Gyrus
40,15,-30,40,13,-26,38, Temporal Lobe, Superior Temporal Gyrus
-45,5,-40,-45,3,-34,21, Temporal Lobe, Middle Temporal Gyrus
55,-40,40,54,-37,39,40, Parietal Lobe, Inferior Parietal Lobule
20,-80,-20,20,-78,-13,19, Occipital Lobe, Fusiform Gyrus
-55,-55,40,-54,-51,39,40, Parietal Lobe, Inferior Parietal Lobule
50,-25,-30,50,-25,-24,20, Temporal Lobe, Fusiform Gyrus
-40,-20,5,-40,-19,6,13, Sub-lobar, Insula
-40,-85,25,-40,-81,27,19, Occipital Lobe, Superior Occipital Gyrus
-15,-60,-10,-15,-59,-5,19, Occipital Lobe, *
15,-60,-5,15,-58,-1,19, Occipital Lobe, Lingual Gyrus
-45,40,-15,-45,38,-15,47, Frontal Lobe, Inferior Frontal Gyrus
-40,25,40,-40,26,36,9, Frontal Lobe, Precentral Gyrus
-60,-55,25,-59,-52,26,40, Parietal Lobe, Supramarginal Gyrus
65,-10,-20,64,-11,-16,21, Temporal Lobe, Inferior Temporal Gyrus
-45,35,-15,-45,33,-14,47, Frontal Lobe, Inferior Frontal Gyrus
-30,45,30,-30,45,25,10, Frontal Lobe, Middle Frontal Gyrus
55,30,5,54,29,3,45, Frontal Lobe, Inferior Frontal Gyrus
-35,-50,45,-35,-46,44,40, Parietal Lobe, Inferior Parietal Lobule
-65,-45,20,-64,-43,21,22, Temporal Lobe, Superior Temporal Gyrus
-45,-20,45,-45,-17,42,4, Frontal Lobe, Precentral Gyrus
40,25,5,40,24,3,45, Frontal Lobe, Inferior Frontal Gyrus
30,25,0,30,24,-1,13, Sub-lobar, Insula
-45,-25,-30,-45,-25,-24,20, Temporal Lobe, Fusiform Gyrus
-10,40,30,-10,40,26,9, Frontal Lobe, Medial Frontal Gyrus
-35,-50,55,-35,-46,53,40, Parietal Lobe, Inferior Parietal Lobule
-60,-45,20,-59,-43,21,40, Parietal Lobe, Inferior Parietal Lobule
-20,-60,5,-20,-58,8,30, Limbic Lobe, Posterior Cingulate
-45,-50,40,-45,-47,39,40, Parietal Lobe, Inferior Parietal Lobule
-35,5,15,-35,6,14,13, Sub-lobar, Insula
-25,-55,-10,-25,-54,-6,19, Limbic Lobe, Parahippocampal Gyrus
-40,35,-15,-40,33,-14,11, Frontal Lobe, Middle Frontal Gyrus
-35,30,-15,-35,28,-14,47, Frontal Lobe, Inferior Frontal Gyrus
-40,-25,40,-40,-22,38,3, Parietal Lobe, Postcentral Gyrus
50,10,-25,50,9,-21,38, Temporal Lobe, Superior Temporal Gyrus
10,-35,-5,10,-34,-2,27, Limbic Lobe, Parahippocampal Gyrus
-45,-30,5,-45,-29,6,41, Temporal Lobe, Superior Temporal Gyrus
20,-95,-20,20,-93,-12,18, Occipital Lobe, Fusiform Gyrus
-5,-70,5,-5,-68,8,30, Occipital Lobe, Cuneus
20,0,-35,20,-1,-29,36, Limbic Lobe, Uncus
50,20,5,50,20,4,45, Frontal Lobe, Inferior Frontal Gyrus
-15,40,30,-15,40,26,9, Frontal Lobe, Medial Frontal Gyrus
60,-15,-15,59,-15,-12,21, Temporal Lobe, Middle Temporal Gyrus
-20,55,35,-20,55,29,9, Frontal Lobe, Superior Frontal Gyrus
-20,-50,70,-20,-45,67,5, Parietal Lobe, Postcentral Gyrus
10,50,35,10,50,30,9, Frontal Lobe, Superior Frontal Gyrus
45,-15,-5,45,-15,-3,22, Temporal Lobe, Superior Temporal Gyrus
-20,-80,25,-20,-76,27,31, Occipital Lobe, Precuneus
-50,-60,-10,-50,-59,-5,19, Occipital Lobe, Middle Occipital Gyrus
40,0,5,40,0,5,13, Sub-lobar, Insula
-45,-30,10,-45,-29,11,41, Temporal Lobe, Transverse Temporal Gyrus
15,-5,-15,15,-5,-12,28, Limbic Lobe, Parahippocampal Gyrus
-45,10,-40,-45,8,-34,21, Temporal Lobe, Middle Temporal Gyrus
-35,20,-15,-35,19,-14,47, Frontal Lobe, Inferior Frontal Gyrus
15,-10,-15,15,-10,-12,28, Limbic Lobe, Parahippocampal Gyrus
-40,-50,40,-40,-47,39,40, Parietal Lobe, Inferior Parietal Lobule
50,20,-15,50,19,-14,38, Temporal Lobe, Superior Temporal Gyrus
-40,-20,-5,-40,-20,-3,13, Sub-lobar, Insula
-10,35,25,-10,35,21,32, Limbic Lobe, Anterior Cingulate
20,-90,-15,20,-88,-8,18, Occipital Lobe, Inferior Occipital Gyrus
65,-15,-20,64,-15,-16,21, Temporal Lobe, Inferior Temporal Gyrus
-35,10,-15,-35,9,-13,13, Temporal Lobe, Inferior Frontal Gyrus
-10,35,20,-10,35,17,32, Limbic Lobe, Anterior Cingulate
-40,15,-30,-40,13,-26,38, Temporal Lobe, Superior Temporal Gyrus
-20,45,30,-20,45,25,10, Frontal Lobe, Superior Frontal Gyrus
-30,30,-15,-30,28,-14,47, Frontal Lobe, Inferior Frontal Gyrus
35,10,-35,35,8,-30,38, Temporal Lobe, Superior Temporal Gyrus
10,40,30,10,40,26,9, Frontal Lobe, Medial Frontal Gyrus
-45,-5,10,-45,-4,9,13, Sub-lobar, Insula
-40,-10,10,-40,-9,10,13, Sub-lobar, Insula
-10,-50,5,-10,-48,7,29, Limbic Lobe, Posterior Cingulate
-25,-70,5,-25,-68,8,30, Limbic Lobe, Posterior Cingulate
-5,35,30,-5,35,26,32, Limbic Lobe, Cingulate Gyrus
-60,-40,30,-59,-37,30,40, Parietal Lobe, Inferior Parietal Lobule
-45,30,40,-45,31,35,9, Frontal Lobe, Middle Frontal Gyrus
-50,-60,-20,-50,-59,-14,37, Temporal Lobe, Fusiform Gyrus
-40,-30,-25,-40,-30,-20,36, Limbic Lobe, Parahippocampal Gyrus
-35,5,-15,-35,4,-13,38, Temporal Lobe, Superior Temporal Gyrus
20,40,15,20,39,12,32, Limbic Lobe, Anterior Cingulate
-30,30,-10,-30,29,-10,47, Frontal Lobe, Inferior Frontal Gyrus
-50,0,-35,-50,-1,-29,20, Temporal Lobe, Inferior Temporal Gyrus
35,-45,50,35,-41,48,40, Parietal Lobe, Inferior Parietal Lobule
45,-25,-30,45,-25,-24,20, Temporal Lobe, Fusiform Gyrus
40,-15,-5,40,-15,-3,13, Sub-lobar, Insula
0,-35,45,0,-32,43,31, Frontal Lobe, Paracentral Lobule
-40,20,-25,-40,18,-22,38, Temporal Lobe, Superior Temporal Gyrus
0,-90,-10,0,-88,-4,18, Occipital Lobe, Lingual Gyrus
-15,-55,5,-15,-53,7,30, Limbic Lobe, Posterior Cingulate
45,-50,40,45,-47,39,40, Parietal Lobe, Inferior Parietal Lobule
45,0,5,45,0,5,13, Sub-lobar, Insula
-5,-60,5,-5,-58,8,30, Limbic Lobe, Posterior Cingulate
-50,-55,30,-50,-52,30,40, Parietal Lobe, Supramarginal Gyrus
-40,-25,20,-40,-23,20,13, Sub-lobar, Insula
-10,-40,55,-10,-36,52,5, Frontal Lobe, Paracentral Lobule
-5,50,40,-5,50,34,9, Frontal Lobe, Medial Frontal Gyrus
-20,-35,55,-20,-31,52,3, Parietal Lobe, Postcentral Gyrus
15,-85,-20,15,-83,-13,18, Occipital Lobe, Lingual Gyrus
5,45,35,5,45,30,9, Frontal Lobe, Medial Frontal Gyrus
-15,-80,30,-15,-76,31,7, Occipital Lobe, Cuneus
-10,-55,5,-10,-53,7,30, Limbic Lobe, Posterior Cingulate
50,5,-25,50,4,-21,21, Temporal Lobe, Middle Temporal Gyrus
20,-90,-20,20,-88,-12,18, Occipital Lobe, Fusiform Gyrus
-35,-10,35,-35,-8,33,6, Frontal Lobe, Precentral Gyrus
-45,25,-20,-45,23,-18,38, Temporal Lobe, Superior Temporal Gyrus
-25,-40,60,-25,-36,57,40, Parietal Lobe, Sub-Gyral
50,15,-25,50,13,-22,38, Temporal Lobe, Superior Temporal Gyrus
-45,-70,5,-45,-68,8,37, Temporal Lobe, Middle Temporal Gyrus
-45,0,-30,-45,-1,-25,21, Temporal Lobe, Middle Temporal Gyrus
-5,-40,50,-5,-36,48,5, Frontal Lobe, Paracentral Lobule
-45,5,-35,-45,3,-30,21, Temporal Lobe, Middle Temporal Gyrus
50,30,20,50,30,17,46, Frontal Lobe, Inferior Frontal Gyrus
35,-15,20,35,-14,19,13, Sub-lobar, Insula
-40,25,-15,-40,24,-14,47, Frontal Lobe, Inferior Frontal Gyrus
-40,30,35,-40,31,31,9, Frontal Lobe, Middle Frontal Gyrus
-50,-45,55,-50,-41,53,40, Parietal Lobe, Inferior Parietal Lobule
-40,-20,-10,-40,-20,-7,13, Sub-lobar, Insula
-55,-15,40,-54,-13,37,4, Frontal Lobe, Precentral Gyrus
65,-40,35,64,-37,34,40, Parietal Lobe, Inferior Parietal Lobule
-55,-15,45,-54,-12,42,3, Parietal Lobe, Postcentral Gyrus
55,-55,40,54,-51,39,40, Parietal Lobe, Inferior Parietal Lobule
20,-85,-20,20,-83,-13,19, Occipital Lobe, Fusiform Gyrus
-40,0,5,-40,0,5,13, Sub-lobar, Insula
15,-90,-20,15,-88,-12,18, Occipital Lobe, Lingual Gyrus
-5,-30,40,-5,-27,38,31, Limbic Lobe, Cingulate Gyrus
-5,25,20,-5,25,17,24, Limbic Lobe, Anterior Cingulate
-55,-20,-30,-54,-21,-24,20, Temporal Lobe, Fusiform Gyrus
-15,40,20,-15,40,16,9, Frontal Lobe, Medial Frontal Gyrus
55,20,5,54,20,4,45, Frontal Lobe, Inferior Frontal Gyrus
45,20,5,45,20,4,45, Frontal Lobe, Inferior Frontal Gyrus
-40,20,-20,-40,19,-18,47, Frontal Lobe, Inferior Frontal Gyrus
20,-75,-15,20,-73,-9,18, Occipital Lobe, Lingual Gyrus
-20,-50,65,-20,-45,62,7, Parietal Lobe, Superior Parietal Lobule
-40,-15,10,-40,-14,10,13, Sub-lobar, Insula
40,-45,50,40,-41,48,40, Parietal Lobe, Inferior Parietal Lobule
55,-30,25,54,-28,24,40, Parietal Lobe, Inferior Parietal Lobule
-45,-35,-30,-45,-35,-23,20, Temporal Lobe, Fusiform Gyrus
-40,10,-30,-40,8,-26,38, Temporal Lobe, Superior Temporal Gyrus
20,-70,-10,20,-68,-5,19, Occipital Lobe, Lingual Gyrus
-45,45,-10,-45,43,-11,11, Frontal Lobe, Middle Frontal Gyrus
50,20,-20,50,19,-18,38, Temporal Lobe, Superior Temporal Gyrus
-35,-30,-20,-35,-30,-15,36, Limbic Lobe, Parahippocampal Gyrus
-45,30,-15,-45,28,-14,47, Frontal Lobe, Inferior Frontal Gyrus
-25,-55,-15,-25,-54,-10,19, Occipital Lobe, Fusiform Gyrus
-50,-20,40,-50,-18,38,3, Parietal Lobe, Postcentral Gyrus
15,-95,-5,15,-92,0,17, Occipital Lobe, Lingual Gyrus
-40,-35,-30,-40,-35,-23,36, Temporal Lobe, Fusiform Gyrus
-50,-60,-15,-50,-59,-10,37, Temporal Lobe, Fusiform Gyrus
-5,15,35,-5,16,31,32, Limbic Lobe, Cingulate Gyrus
-35,-30,-15,-35,-30,-11,36, Limbic Lobe, Parahippocampal Gyrus
65,-15,15,64,-14,15,43, Parietal Lobe, Postcentral Gyrus
-40,-15,15,-40,-14,15,13, Sub-lobar, Insula
-15,-65,-5,-15,-63,-1,18, Occipital Lobe, Lingual Gyrus
-40,-85,30,-40,-81,32,19, Occipital Lobe, Superior Occipital Gyrus
-15,-35,50,-15,-32,48,5, Frontal Lobe, Paracentral Lobule
-20,-65,10,-20,-63,12,30, Limbic Lobe, Posterior Cingulate
-50,-5,15,-50,-4,14,43, Frontal Lobe, Precentral Gyrus
-55,-40,30,-54,-37,30,40, Parietal Lobe, Supramarginal Gyrus
-5,20,40,-5,21,36,32, Frontal Lobe, Cingulate Gyrus
-30,-85,40,-30,-81,41,19, Parietal Lobe, Precuneus
25,-20,-25,25,-20,-20,35, Limbic Lobe, Parahippocampal Gyrus
15,-65,-10,15,-63,-5,19, Occipital Lobe, Lingual Gyrus
5,-10,30,5,-8,28,24, Limbic Lobe, Cingulate Gyrus
-35,-30,-25,-35,-30,-20,36, Limbic Lobe, Parahippocampal Gyrus
-45,50,0,-45,48,-2,10, Frontal Lobe, Inferior Frontal Gyrus
-25,-45,55,-25,-41,53,40, Parietal Lobe, Sub-Gyral
60,-10,-20,59,-11,-16,21, Temporal Lobe, Inferior Temporal Gyrus
-40,-80,35,-40,-76,36,19, Parietal Lobe, Precuneus
-35,30,-10,-35,29,-10,47, Frontal Lobe, Inferior Frontal Gyrus
-5,30,20,-5,30,17,24, Limbic Lobe, Anterior Cingulate
-40,-35,20,-40,-33,20,13, Sub-lobar, Insula
-40,-15,-10,-40,-15,-8,21, Temporal Lobe, Sub-Gyral
30,5,-25,30,4,-21,28, Limbic Lobe, Uncus
20,40,20,20,40,16,9, Frontal Lobe, Medial Frontal Gyrus
-10,-45,5,-10,-43,7,29, Limbic Lobe, Posterior Cingulate
-20,35,25,-20,35,21,9, Frontal Lobe, Medial Frontal Gyrus
20,-15,-20,20,-15,-16,28, Limbic Lobe, Parahippocampal Gyrus
25,0,-40,25,-2,-34,36, Limbic Lobe, Uncus
-40,-35,-25,-40,-35,-19,36, Temporal Lobe, Fusiform Gyrus
-5,45,50,-5,46,44,8, Frontal Lobe, Superior Frontal Gyrus
-30,35,-20,-30,33,-18,11, Frontal Lobe, Middle Frontal Gyrus
-35,-50,40,-35,-47,39,40, Parietal Lobe, Inferior Parietal Lobule
40,-50,55,40,-46,53,40, Parietal Lobe, Inferior Parietal Lobule
-5,40,50,-5,41,44,8, Frontal Lobe, Superior Frontal Gyrus
-40,-5,5,-40,-5,5,13, Sub-lobar, Insula
-50,5,-40,-50,3,-34,21, Temporal Lobe, Middle Temporal Gyrus
10,-40,-5,10,-39,-2,30, Limbic Lobe, Parahippocampal Gyrus
-40,-30,20,-40,-28,20,13, Sub-lobar, Insula
-55,-55,25,-54,-52,26,40, Parietal Lobe, Supramarginal Gyrus
-25,-30,-5,-25,-29,-3,27, Limbic Lobe, Parahippocampal Gyrus
-50,-5,-30,-50,-6,-25,20, Temporal Lobe, Fusiform Gyrus
-20,35,20,-20,35,17,9, Frontal Lobe, Medial Frontal Gyrus
-40,-55,60,-40,-51,58,40, Parietal Lobe, Inferior Parietal Lobule
-15,-50,55,-15,-46,53,7, Parietal Lobe, Precuneus
45,-10,-10,45,-10,-8,21, Temporal Lobe, Sub-Gyral
60,-5,-25,59,-6,-21,21, Temporal Lobe, Middle Temporal Gyrus
-10,30,60,-10,32,54,6, Frontal Lobe, Superior Frontal Gyrus
-30,40,-15,-30,38,-15,11, Frontal Lobe, Middle Frontal Gyrus
10,-100,-5,10,-97,1,17, Occipital Lobe, Cuneus
-35,-80,25,-35,-76,27,19, Occipital Lobe, Superior Occipital Gyrus
-30,25,0,-30,24,-1,13, Sub-lobar, Insula
15,-25,40,15,-22,38,31, Limbic Lobe, Cingulate Gyrus
-15,0,40,-15,2,37,24, Limbic Lobe, Cingulate Gyrus
-5,-5,30,-5,-3,28,24, Limbic Lobe, Cingulate Gyrus
-55,-45,20,-54,-43,21,13, Temporal Lobe, Superior Temporal Gyrus
-15,-70,20,-15,-67,22,31, Parietal Lobe, Precuneus
-65,-40,35,-64,-37,34,40, Parietal Lobe, Inferior Parietal Lobule
-45,-45,45,-45,-42,44,40, Parietal Lobe, Inferior Parietal Lobule
50,45,10,50,44,7,46, Frontal Lobe, Middle Frontal Gyrus
-40,25,45,-40,26,40,8, Frontal Lobe, Middle Frontal Gyrus
40,-5,10,40,-4,9,13, Sub-lobar, Insula
-5,-75,0,-5,-73,4,18, Occipital Lobe, Lingual Gyrus
-10,-70,-5,-10,-68,-1,18, Occipital Lobe, Lingual Gyrus
5,-75,40,5,-71,40,7, Parietal Lobe, Precuneus
5,-85,-15,5,-83,-8,18, Occipital Lobe, Lingual Gyrus
-45,-40,60,-45,-36,57,40, Parietal Lobe, Inferior Parietal Lobule
-15,-65,25,-15,-62,26,31, Occipital Lobe, Precuneus
-5,35,50,-5,36,44,8, Frontal Lobe, Superior Frontal Gyrus
-55,-55,-25,-54,-54,-18,37, Temporal Lobe, Fusiform Gyrus
50,0,5,50,0,5,44, Frontal Lobe, Precentral Gyrus
45,30,15,45,30,12,46, Frontal Lobe, Inferior Frontal Gyrus
-25,50,30,-25,50,25,10, Frontal Lobe, Superior Frontal Gyrus
-55,-5,45,-54,-3,42,6, Frontal Lobe, Precentral Gyrus
0,-25,30,0,-23,29,23, Limbic Lobe, Cingulate Gyrus
45,50,5,45,49,2,10, Frontal Lobe, Middle Frontal Gyrus
15,-90,0,15,-87,4,17, Occipital Lobe, Lingual Gyrus
-25,-85,40,-25,-81,41,19, Parietal Lobe, Precuneus
-20,25,55,-20,27,49,8, Frontal Lobe, Superior Frontal Gyrus
-30,35,-10,-30,33,-10,11, Frontal Lobe, Middle Frontal Gyrus
-10,-50,45,-10,-46,44,7, Parietal Lobe, Precuneus
15,-5,-20,15,-6,-17,34, Limbic Lobe, Parahippocampal Gyrus
-25,25,55,-25,27,49,8, Frontal Lobe, Superior Frontal Gyrus
-45,-50,45,-45,-46,44,40, Parietal Lobe, Inferior Parietal Lobule
-25,-55,45,-25,-51,44,7, Parietal Lobe, Superior Parietal Lobule
15,-95,-15,15,-93,-8,17, Occipital Lobe, Lingual Gyrus
-35,35,-15,-35,33,-14,11, Frontal Lobe, Middle Frontal Gyrus
0,20,25,0,21,22,33, Limbic Lobe, Anterior Cingulate
-40,-15,50,-40,-12,47,4, Frontal Lobe, Precentral Gyrus
-60,-15,-30,-59,-16,-24,20, Temporal Lobe, Fusiform Gyrus
65,-40,25,64,-38,25,40, Parietal Lobe, Inferior Parietal Lobule
-45,-25,10,-45,-24,10,41, Temporal Lobe, Transverse Temporal Gyrus
-45,15,-35,-45,13,-30,38, Temporal Lobe, Superior Temporal Gyrus
-50,-25,-30,-50,-25,-24,20, Temporal Lobe, Fusiform Gyrus
-40,-10,35,-40,-8,33,6, Frontal Lobe, Precentral Gyrus
-10,-45,60,-10,-41,57,5, Frontal Lobe, Paracentral Lobule
-40,40,-10,-40,38,-10,47, Frontal Lobe, Middle Frontal Gyrus
-35,40,-20,-35,38,-19,11, Frontal Lobe, Middle Frontal Gyrus
10,-45,50,10,-41,48,7, Parietal Lobe, Precuneus
-55,-45,40,-54,-42,39,40, Parietal Lobe, Inferior Parietal Lobule
-45,-40,20,-45,-38,20,13, Sub-lobar, Insula
40,-55,50,40,-51,49,40, Parietal Lobe, Inferior Parietal Lobule
15,-10,-20,15,-11,-16,34, Limbic Lobe, Parahippocampal Gyrus
35,-20,-30,35,-21,-24,36, Limbic Lobe, Parahippocampal Gyrus
-55,-60,-20,-54,-59,-14,37, Temporal Lobe, Fusiform Gyrus
15,-45,50,15,-41,48,7, Parietal Lobe, Precuneus
30,-20,-30,30,-21,-24,36, Limbic Lobe, Parahippocampal Gyrus
-40,-30,-20,-40,-30,-15,20, Temporal Lobe, Fusiform Gyrus
-40,-50,35,-40,-47,35,40, Parietal Lobe, Supramarginal Gyrus
-45,-10,15,-45,-9,14,13, Sub-lobar, Insula
40,-15,-10,40,-15,-8,21, Temporal Lobe, Sub-Gyral
-50,-55,-25,-50,-54,-18,37, Temporal Lobe, Fusiform Gyrus
15,55,35,15,55,29,9, Frontal Lobe, Superior Frontal Gyrus
-40,-55,-25,-40,-54,-18,37, Temporal Lobe, Fusiform Gyrus
-50,45,-10,-50,43,-11,47, Frontal Lobe, Inferior Frontal Gyrus
-45,-80,10,-45,-77,13,19, Occipital Lobe, Middle Occipital Gyrus
45,15,-30,45,13,-26,38, Temporal Lobe, Superior Temporal Gyrus
-45,-40,55,-45,-36,52,40, Parietal Lobe, Inferior Parietal Lobule
-40,35,-10,-40,33,-10,11, Frontal Lobe, Middle Frontal Gyrus
-45,25,40,-45,26,36,9, Frontal Lobe, Middle Frontal Gyrus
0,15,30,0,16,27,24, Limbic Lobe, Cingulate Gyrus
-35,35,-10,-35,33,-10,11, Frontal Lobe, Middle Frontal Gyrus
5,-95,-15,5,-93,-8,18, Occipital Lobe, Lingual Gyrus
0,30,20,0,30,17,24, Limbic Lobe, Anterior Cingulate
-35,40,-10,-35,38,-10,11, Frontal Lobe, Middle Frontal Gyrus
-15,55,30,-15,55,25,9, Frontal Lobe, Superior Frontal Gyrus
10,-45,55,10,-41,53,5, Frontal Lobe, Paracentral Lobule
-55,-65,0,-54,-63,3,37, Temporal Lobe, Middle Temporal Gyrus
35,55,5,35,54,2,10, Frontal Lobe, Middle Frontal Gyrus
35,-5,15,35,-4,14,13, Sub-lobar, Insula
-60,-40,35,-59,-37,34,40, Parietal Lobe, Inferior Parietal Lobule
15,-5,-30,15,-6,-25,28, Limbic Lobe, Uncus
-45,-25,20,-45,-23,20,13, Sub-lobar, Insula
-35,15,-10,-35,14,-9,13, Sub-lobar, Extra-Nuclear
-45,-55,-25,-45,-54,-18,37, Temporal Lobe, Fusiform Gyrus
-35,45,30,-35,45,25,10, Frontal Lobe, Middle Frontal Gyrus
-15,35,20,-15,35,17,32, Limbic Lobe, Anterior Cingulate
-30,50,30,-30,50,25,10, Frontal Lobe, Superior Frontal Gyrus
5,-90,-15,5,-88,-8,18, Occipital Lobe, Lingual Gyrus
55,-60,40,54,-56,40,40, Parietal Lobe, Inferior Parietal Lobule
-45,10,-35,-45,8,-30,21, Temporal Lobe, Middle Temporal Gyrus
10,-50,65,10,-45,62,5, Frontal Lobe, Paracentral Lobule
10,-55,40,10,-51,39,7, Parietal Lobe, Precuneus
-20,-80,30,-20,-76,31,7, Occipital Lobe, Cuneus
0,-25,40,0,-22,38,24, Limbic Lobe, Cingulate Gyrus
20,-70,0,20,-68,3,19, Occipital Lobe, Lingual Gyrus
0,20,35,0,21,31,32, Limbic Lobe, Cingulate Gyrus
-40,-15,-5,-40,-15,-3,13, Sub-lobar, Insula
50,-5,-20,50,-6,-17,21, Temporal Lobe, Middle Temporal Gyrus
40,10,-45,40,8,-38,38, Temporal Lobe, Middle Temporal Gyrus
-20,-50,55,-20,-46,53,7, Parietal Lobe, Sub-Gyral
-45,20,-30,-45,18,-26,38, Temporal Lobe, Superior Temporal Gyrus
-65,-10,20,-64,-9,19,43, Parietal Lobe, Postcentral Gyrus
55,0,5,54,0,5,22, Temporal Lobe, Superior Temporal Gyrus
15,-5,-25,15,-6,-21,34, Limbic Lobe, Uncus
20,-35,45,20,-32,43,31, Limbic Lobe, Cingulate Gyrus
5,20,35,5,21,31,32, Limbic Lobe, Cingulate Gyrus
-25,60,20,-25,59,15,10, Frontal Lobe, Superior Frontal Gyrus
20,-80,-15,20,-78,-9,18, Occipital Lobe, Lingual Gyrus
-40,-40,10,-40,-38,11,41, Temporal Lobe, Superior Temporal Gyrus
-45,-40,-30,-45,-40,-23,36, Temporal Lobe, Fusiform Gyrus
5,-20,35,5,-18,33,23, Limbic Lobe, Cingulate Gyrus
-35,30,-5,-35,29,-6,47, Frontal Lobe, Inferior Frontal Gyrus
-40,45,0,-40,44,-2,10, Frontal Lobe, Sub-Gyral
-30,-30,-25,-30,-30,-20,36, Limbic Lobe, Parahippocampal Gyrus
40,-10,-10,40,-10,-8,21, Temporal Lobe, Sub-Gyral
-5,30,40,-5,31,35,6, Frontal Lobe, Medial Frontal Gyrus
5,-35,45,5,-32,43,7, Parietal Lobe, Precuneus
5,-30,45,5,-27,43,31, Frontal Lobe, Paracentral Lobule
0,20,20,0,20,17,33, Limbic Lobe, Anterior Cingulate
-65,-10,15,-64,-9,14,43, Parietal Lobe, Postcentral Gyrus
-45,50,5,-45,49,2,10, Frontal Lobe, Middle Frontal Gyrus
55,30,15,54,30,12,46, Frontal Lobe, Inferior Frontal Gyrus
-40,30,-10,-40,29,-10,47, Frontal Lobe, Inferior Frontal Gyrus
-45,40,-10,-45,38,-10,47, Frontal Lobe, Middle Frontal Gyrus
-35,-55,-15,-35,-54,-10,37, Temporal Lobe, Fusiform Gyrus
45,15,-35,45,13,-30,38, Temporal Lobe, Superior Temporal Gyrus
0,-30,45,0,-27,43,31, Frontal Lobe, Paracentral Lobule
-20,-70,0,-20,-68,3,19, Occipital Lobe, Lingual Gyrus
20,-55,45,20,-51,44,7, Parietal Lobe, Precuneus
55,10,-30,54,8,-26,21, Temporal Lobe, Middle Temporal Gyrus
-35,10,-10,-35,9,-9,13, Sub-lobar, Extra-Nuclear
-30,-30,-20,-30,-30,-15,36, Limbic Lobe, Parahippocampal Gyrus
45,25,10,45,25,8,13, Frontal Lobe, Inferior Frontal Gyrus
40,20,5,40,20,4,45, Frontal Lobe, Inferior Frontal Gyrus
-55,0,15,-54,1,14,6, Frontal Lobe, Precentral Gyrus
-45,-25,15,-45,-24,15,41, Temporal Lobe, Insula
50,15,-30,50,13,-26,38, Temporal Lobe, Superior Temporal Gyrus
-40,40,-5,-40,39,-6,47, Frontal Lobe, Middle Frontal Gyrus
0,-85,-5,0,-83,0,18, Occipital Lobe, Lingual Gyrus
-30,35,-15,-30,33,-14,11, Frontal Lobe, Middle Frontal Gyrus
-20,55,30,-20,55,25,10, Frontal Lobe, Superior Frontal Gyrus
-25,-30,-10,-25,-29,-7,27, Limbic Lobe, Parahippocampal Gyrus
-15,35,25,-15,35,21,32, Limbic Lobe, Anterior Cingulate
-15,-70,0,-15,-68,3,18, Occipital Lobe, Lingual Gyrus
-45,30,35,-45,31,31,9, Frontal Lobe, Middle Frontal Gyrus
55,30,20,54,30,17,46, Frontal Lobe, Inferior Frontal Gyrus
15,35,25,15,35,21,32, Limbic Lobe, Anterior Cingulate
10,-50,60,10,-46,58,7, Parietal Lobe, Paracentral Lobule
-5,-65,5,-5,-63,8,30, Occipital Lobe, Cuneus
-50,-65,25,-50,-62,26,39, Temporal Lobe, Middle Temporal Gyrus
-45,-10,35,-45,-8,33,6, Frontal Lobe, Precentral Gyrus
-35,40,-15,-35,38,-15,11, Frontal Lobe, Middle Frontal Gyrus
10,-60,0,10,-58,3,18, Occipital Lobe, Lingual Gyrus
-40,5,10,-40,5,9,13, Sub-lobar, Insula
0,30,25,0,30,22,24, Limbic Lobe, Anterior Cingulate
-35,-55,-20,-35,-54,-14,37, Temporal Lobe, Fusiform Gyrus
10,55,40,10,55,34,9, Frontal Lobe, Superior Frontal Gyrus
-5,30,55,-5,32,49,8, Frontal Lobe, Superior Frontal Gyrus
-30,-20,45,-30,-17,42,4, Frontal Lobe, Precentral Gyrus
-40,-30,-15,-40,-30,-11,36, Limbic Lobe, Parahippocampal Gyrus
-45,5,10,-45,5,9,44, Frontal Lobe, Precentral Gyrus
60,0,5,59,0,5,22, Temporal Lobe, Superior Temporal Gyrus
